;num_sequences;num_seg_sites;avg_pair;nuc_div;theta;tajimas_D;gene_group
443;18;220;77.05228758;0.156603739;63.96180856;0.869155483;group10373
444;47;7;1.147086031;0.004394966;1.584898276;-0.739850447;group10374
445;13;0;0;0;nan;nan;group10375
446;47;55;15.79833488;0.014960544;12.45277217;0.940002127;group10376
447;47;30;10.05920444;0.014706439;6.792421181;1.614848319;group10377
448;47;18;3.206290472;0.010687635;4.075452709;-0.677846349;group10378
449;47;64;17.6466235;0.014381926;14.49049852;0.767655414;group10379
450;132;44;9.791695582;0.029671805;8.064183679;0.655295955;group1038
451;11;68;12.32727273;0.108881802;23.21636635;-2.232111446;group10380
452;3;2;1.333333333;0.003152088;1.333333333;nan;group10381
453;14;6;1.461538462;0.001691595;1.886713095;-0.808956775;group10382
454;14;5;1.197802198;0.00131338;1.572260913;-0.824587108;group10383
455;12;51;9.863636364;0.010994509;16.88810312;-1.910080327;group10384
456;14;47;15.24175824;0.015926602;14.77925258;0.136955257;group10385
457;14;115;29.96703297;0.047117976;36.16200099;-0.766012535;group10386
458;52;1089;448.8778281;0.321335737;240.992481;3.140151876;group10387
459;13;0;0;0;nan;nan;group10388
460;15;477;86.1047619;0.260625747;146.6987104;-1.83674868;group10389
461;146;104;26.73538026;0.081802191;18.71380817;1.3644938;group1039
462;15;521;185.5619048;0.390387456;160.2306669;0.703235706;group10390
463;12;0;0;0;nan;nan;group10391
464;19;697;342;0.256179667;199.4215871;3.022250738;group10392
465;12;0;0;0;nan;nan;group10393
466;2;0;0;0;nan;nan;group10394
467;12;0;0;0;nan;nan;group10395
468;13;56;8.615384615;0.046319272;18.04582602;-2.348797338;group10396
469;12;0;0;0;nan;nan;group10397
470;12;0;0;0;nan;nan;group10398
471;12;0;0;0;nan;nan;group10399-2
472;65;496;152.4995192;0.156777473;104.5555242;1.622648678;group10399
473;123;106;19.71811275;0.033879919;19.68310399;0.005753139;group104
474;196;174;42.07812664;0.339305913;29.72947645;1.31179311;group1040
475;12;2;0.333333333;0.000222668;0.662278554;-1.451383229;group10400
476;12;1;0.166666667;0.0003367;0.331139277;-1.140533405;group10401
477;12;0;0;0;nan;nan;group10402
478;12;0;0;0;nan;nan;group10403
479;15;810;228.5238095;0.21242995;249.1110176;-0.368086647;group10404
480;12;0;0;0;nan;nan;group10405
481;14;26;6.494505495;0.007988322;8.175756745;-0.875151353;group10406
482;14;4;0.934065934;0.005874629;1.25780873;-0.847865831;group10407
483;12;0;0;0;nan;nan;group10408
484;12;1;0.166666667;0.000509684;0.331139277;-1.140533405;group10409
485;190;308;59.760401;0.076162006;52.90636432;0.414645674;group1041
486;14;7;1.846153846;0.002279202;2.201165278;-0.595129575;group10410
487;14;33;4.923076923;0.014947703;10.37692202;-2.266155134;group10411
488;14;5;1.318681319;0.002835874;1.572260913;-0.558401917;group10412
489;14;7;1.725274725;0.007771508;2.201165278;-0.797767387;group10413
490;14;45;10.53846154;0.005768178;14.15034821;-1.115309506;group10414
491;14;136;19.56043956;0.089822038;42.76549682;-2.431973304;group10415
492;14;61;8.846153846;0.007262852;19.18158313;-2.377573914;group10416
493;14;15;2.197802198;0.00194349;4.716782738;-2.177719061;group10417
494;14;20;3.582417582;0.002195109;6.28904365;-1.799030998;group10418
495;14;10;1.428571429;0.002957705;3.144521825;-2.124763136;group10419
496;168;74;15.63722555;0.066728547;12.98655602;0.63198833;group1042
497;14;52;9.351648352;0.007036605;16.35151349;-1.879908863;group10420
498;13;2;0.307692308;0.000429139;0.644493786;-1.468005781;group10421
499;14;2;0.285714286;0.001322751;0.628904365;-1.48074498;group10422
500;14;1;0.142857143;0.000881834;0.314452183;-1.155241342;group10423
501;14;64;9.516483516;0.008714728;20.12493968;-2.329033151;group10424
502;14;46;8.637362637;0.01129067;14.4648004;-1.761747448;group10425
503;14;9;1.527472527;0.007171233;2.830069643;-1.766353742;group10426
504;14;8;1.263736264;0.00658196;2.51561746;-1.876557509;group10427
505;14;68;15.3956044;0.00587098;21.38274841;-1.23906965;group10428
506;15;74;10.74285714;0.021125656;22.7582905;-2.299303202;group10429
507;183;168;30.16753738;0.064726265;29.04580842;0.122507311;group1043
508;14;100;14.76923077;0.033021118;31.44521825;-2.365917053;group10430
509;46;551;224.1729469;0.17294972;125.3712184;2.902464545;group10431
510;14;25;4.054945055;0.005428307;7.861304563;-2.055604827;group10432
511;14;22;3.989010989;0.009565974;6.917948015;-1.782217685;group10433
512;15;240;33.88571429;0.048477417;73.81067189;-2.396087993;group10434
513;14;18;3.054945055;0.004106109;5.660139285;-1.907908717;group10435
514;14;14;3.208791209;0.003976197;4.402330555;-1.097981262;group10436
515;15;379;54.18095238;0.084274786;116.5593527;-2.377363194;group10437
516;15;323;43.31428571;0.074758715;99.33686258;-2.503178643;group10438
517;22;449;156.6363636;0.247800899;123.1703205;1.114914098;group10439
518;137;579;178.0894161;0.125502209;105.396472;2.279719571;group1044
519;14;23;5.703296703;0.00603113;7.232400198;-0.89271837;group10440
520;12;1;0.075757576;0.00019425;0.331139277;-1.77094144;group10441
521;12;1;0.166666667;0.00023245;0.331139277;-1.140533405;group10442
522;12;0;0;0;nan;nan;group10443
523;14;31;7.175824176;0.007498249;9.748017658;-1.134145507;group10444
524;13;336;51.69230769;0.048225957;108.2749561;-2.40746889;group10445
525;14;33;5.43956044;0.005811496;10.37692202;-2.05154842;group10446
526;14;10;2.505494505;0.007623454;3.144521825;-0.791270945;group10447
527;14;16;3.736263736;0.004281579;5.03123492;-1.055970436;group10448
528;15;97;13.45714286;0.069219681;29.83181322;-2.404315834;group10449
529;124;372;144.4284028;0.238210184;68.97242787;3.631797355;group1045
530;14;9;2.373626374;0.004208557;2.830069643;-0.618948305;group10450
531;15;294;41.2;0.064779874;90.41807306;-2.414695786;group10451
532;14;7;1.846153846;0.002902758;2.201165278;-0.595129575;group10452
533;12;0;0;0;nan;nan;group10453
534;12;0;0;0;nan;nan;group10454
535;12;0;0;0;nan;nan;group10455
536;36;32;12.00952381;0.050561589;7.71682825;1.957490354;group10456
537;41;48;16.83780488;0.063779564;11.21877227;1.773684267;group10457
538;41;73;17.0597561;0.034887027;17.06188283;-0.000450087;group10458
539;37;32;6.510510511;0.033996178;7.665479992;-0.527832756;group10459
540;87;144;7.972467255;0.032269356;28.58637035;-2.433512731;group1046
541;2;18;18;0.139534884;18;nan;group10460-3
542;43;16;4.77076412;0.036982668;3.697931843;0.921333808;group10460
543;44;51;11.51374207;0.029803343;11.72414165;-0.063116706;group10461
544;44;49;12.84460888;0.044215225;11.26437139;0.492312308;group10462
545;45;54;11.37777778;0.027284839;12.34927624;-0.27664412;group10463
546;12;0;0;0;nan;nan;group10464
547;47;189;22.28307123;0.017941281;42.79225344;-1.741739857;group10465
548;13;25;3.846153846;0.019135094;8.05617233;-2.268926509;group10466
549;12;0;0;0;nan;nan;group10467
550;12;1;0.409090909;0.002572899;0.331139277;0.540554689;group10468
551;12;0;0;0;nan;nan;group10469
552;6;612;244.8;0.165853659;268.0291971;-0.564307315;group1047
553;36;8;3.692063492;0.014651046;1.929207062;2.664851547;group10470
554;38;122;26.20625889;0.026928664;29.03665271;-0.361245079;group10471
555;9;0;0;0;nan;nan;group10472
556;39;563;72.36302294;0.041948336;133.1629726;-1.717348812;group10473
557;38;24;5.086770982;0.018298312;5.712128401;-0.372400702;group10474
558;34;203;42.74153298;0.075545087;49.64783997;-0.528485451;group10475
559;12;0;0;0;nan;nan;group10476
560;83;132;29.16279753;0.022042931;26.45279936;0.346587971;group10477
561;83;78;26.18101675;0.02958307;15.63119962;2.2419099;group10478
562;83;77;23.19982368;0.027326059;15.43079963;1.671459559;group10479
563;55;4;17.36565657;0.011606424;0.874234696;41.93177958;group1048
564;83;112;38.72347928;0.036985176;22.44479946;2.441972713;group10480
565;83;111;30.91625037;0.041221667;22.24439947;1.312216497;group10481
566;83;105;37.29591537;0.047450274;21.04199949;2.595374085;group10482
567;94;507;145.6488218;0.179923803;99.11671044;1.6018729;group10483
568;13;31;8.115384615;0.044346364;9.989653689;-0.824294941;group10484
569;15;76;11;0.03310045;23.37337943;-2.306957241;group10485
570;19;159;64.97660819;0.230259622;45.49215545;1.792037763;group10486
571;14;0;0;0;nan;nan;group10487
572;12;3;1.060606061;0.000707071;0.99341783;0.221858387;group10488
573;12;2;0.712121212;0.001502365;0.662278554;0.219917464;group10489
574;87;8;0.717989842;0.002818005;1.588131686;-1.358150003;group1049
575;37;47;16.82582583;0.034334813;11.25867374;1.776261549;group10490
576;19;82;33.71929825;0.027018668;23.46136319;1.807193703;group10491
577;19;94;34.14619883;0.031013805;26.89473341;1.117996643;group10492
578;19;56;18.4619883;0.019661329;16.02239437;0.622196964;group10493
579;19;63;19.73099415;0.023269474;18.02519367;0.388249935;group10494
580;13;5;1.153846154;0.001419245;1.611234466;-1.012069774;group10495
581;19;25;9.953216374;0.022569652;7.15285463;1.533536644;group10496
582;19;49;16;0.015686275;14.01959508;0.574325303;group10497
583;19;56;18.77192982;0.02473245;16.02239437;0.701244821;group10498
584;12;23;3.833333333;0.014857881;7.616203366;-2.201895156;group10499
585;113;91;12.18742099;0.014105811;17.16925355;-0.940449461;group105
586;15;181;72.59047619;0.156108551;55.66554838;1.343474868;group1050-2
587;125;267;38.33096774;0.084051129;49.43049343;-0.741741911;group1050
588;120;468;75.41022409;0.051911351;87.3047194;-0.454570156;group10500
589;4;4;2;0.005208333;2.181818182;-0.780122994;group10501
590;31;1000;239.8107527;0.245947515;250.3136974;-0.163295235;group10502
591;36;111;26.3047619;0.02219205;26.76774799;-0.06445003;group10503
592;2;0;0;0;nan;nan;group10504-3
593;65;6;2.459615385;0.026447477;1.264784566;2.286236755;group10504
594;96;54;19.19802632;0.070888652;10.51330945;2.649596721;group10505
595;2;367;367;0.140236912;367;nan;group10506-2
596;84;2306;642.5094664;0.226459645;461.0093014;1.365545053;group10506
597;53;153;70.60087083;0.224079726;33.71496655;3.902915638;group10507
598;84;55;6.292312106;0.020210125;10.99545168;-1.393560437;group10508
599;20;1;0.1;0.000277778;0.281869612;-1.164391054;group10509
600;119;245;23.21036889;0.067072594;45.776154;-1.633139086;group1051
601;21;73;6.952380952;0.018689196;20.29051765;-2.653385811;group10510
602;20;0;0;0;nan;nan;group10511
603;68;610;220.6075505;0.180077123;127.3658625;2.581707044;group10512
604;10;38;7.6;0.023676012;13.43245897;-2.10426588;group10513-2
605;40;289;74.13846154;0.197606192;67.9433586;0.340136048;group10513
606;18;1;0.111111111;0.00021164;0.290735493;-1.164672189;group10514
607;4;209;105.3333333;0.371581455;114;-0.797522978;group10515
608;5;0;0;0;nan;nan;group10516-2
609;31;276;128.4129032;0.094074724;69.0865805;3.31864975;group10516
610;32;129;47.09475806;0.039689901;32.03182169;1.789068712;group10517
611;16;0;0;0;nan;nan;group10518
612;20;0;0;0;nan;nan;group10519
613;2;151;151;0.093905473;151;nan;group1052-2
614;132;1249;186.9653019;0.120543915;228.9128504;-0.609899506;group1052
615;18;0;0;0;nan;nan;group10520
616;25;502;106.2366667;0.134240497;132.9463877;-0.806660294;group10521
617;26;223;82.37846154;0.125955556;58.43879561;1.624160338;group10522
618;20;0;0;0;nan;nan;group10523
619;20;0;0;0;nan;nan;group10524
620;16;0;0;0;nan;nan;group10525
621;20;0;0;0;nan;nan;group10526
622;16;1;0.325;0.000839793;0.301365578;0.155745965;group10527
623;20;6;0.6;0.003125;1.691217671;-2.05623745;group10528
624;19;0;0.081871345;9.89E-05;nan;nan;group10529
625;194;136;32.7468084;0.076326988;23.27772921;1.276802748;group1053
626;18;285;76.49673203;0.123303922;82.85961564;-0.32681145;group10530
627;2;31;31;0.037037037;31;nan;group10531-2
628;35;585;172.0117647;0.288414449;142.0520084;0.805127269;group10531
629;5;0;0;0;nan;nan;group10532-2
630;33;403;63.42992424;0.074409397;99.29788766;-1.387463924;group10532
631;11;4;1.745454545;0.006765328;1.365668609;1.01827931;group10533
632;8;0;0;0;nan;nan;group10534-2
633;29;883;325.2241379;0.19970608;224.8437848;1.754291868;group10534
634;10;2;0.666666667;0.00115141;0.706971525;-0.183929414;group10535
635;13;163;55.14102564;0.09300083;52.52624359;0.228110594;group10536-2
636;98;189;44.61371765;0.286386286;36.64869996;0.729427916;group10536
637;6;344;172.4;0.100116144;150.6569343;0.938648833;group10537-2
638;98;599;153.4784347;0.089589589;116.1511708;1.093622861;group10537
639;66;87;26.55850816;0.056748949;18.28009319;1.54976477;group10538
640;66;271;91.75804196;0.212260764;56.9414397;2.147754964;group10539
641;178;43;10.32324002;0.055696295;7.470222136;1.133176567;group1054
642;68;156;15.39947322;0.057733568;32.57225335;-1.828888336;group10540
643;63;39;15.05478751;0.017304941;8.276050178;2.698046328;group10541
644;128;186;53.87143209;0.065857159;34.28359981;1.871121642;group10542
645;128;467;160.5513041;0.078241376;86.07764038;2.870926828;group10543
646;128;214;74.70767717;0.072181331;39.44457182;2.936052348;group10544
647;128;322;96.53887795;0.088212471;59.35117816;2.07091696;group10545
648;128;707;243.6448081;0.108566075;130.3145434;2.894450904;group10546
649;56;2;0.500649351;0.002735789;0.435387209;0.260311326;group10547
650;26;4;1.772307692;0.012569558;1.048229518;1.845472594;group10548
651;41;114;6.852439024;0.029616314;26.64458414;-2.71975397;group10549
652;196;40;10.8129775;0.053795908;6.834362403;1.701045926;group1055
653;65;1026;350.9495192;0.101464213;216.2781609;2.211406563;group10550
654;52;28;11.17496229;0.011186148;6.196317235;2.64147885;group10551
655;58;1570;242.3865699;0.118115797;339.1651584;-1.027030509;group10552
656;65;180;61.01875;0.075330716;37.94353699;2.126164738;group10553
657;52;27;12.4826546;0.013422209;5.975020191;3.568096133;group10554
658;52;28;12.38989442;0.011131981;6.196317235;3.286075418;group10555
659;38;34;15.60312945;0.136869557;8.092181902;3.252440716;group10556
660;59;82;11.85388662;0.029777485;17.64862393;-1.135937037;group10557
661;31;3;1.535483871;0.006734578;0.750941092;2.436063355;group10558
662;3;21;14;0.050179211;14;nan;group10559-2
663;111;111;31.05012285;0.124397711;21.01383381;1.562168636;group10559
664;196;43;10.93469388;0.059752426;7.346939583;1.436312094;group1056
665;114;443;175.826114;0.242677028;83.44286801;3.708600494;group10560
666;79;202;33.15741642;0.047161203;40.88803094;-0.648909844;group10561
667;63;48;19.92421915;0.020004236;10.18590791;3.194846907;group10562
668;55;30;4.519191919;0.003101952;6.556760221;-1.019991404;group10563
669;5;88;53.8;0.326431896;42.24;2.077838158;group10564
670;85;609;141.4613445;0.086449652;121.4605655;0.56792923;group10565
671;42;97;39.9883856;0.05530897;22.54276179;2.81186709;group10566
672;42;95;40.12659698;0.055043343;22.07796258;2.968462227;group10567
673;42;76;33.12659698;0.035968075;17.66237006;3.155638277;group10568
674;42;114;47.91289199;0.049249272;26.4935551;2.950515435;group10569
675;196;43;10.20973312;0.042920896;7.346939583;1.146083218;group1057
676;42;105;43.93495935;0.032902195;24.40195864;2.914988608;group10570
677;42;105;47.06504065;0.045473469;24.40195864;3.382103286;group10571
678;42;139;57.62950058;0.057577858;32.30354525;2.874302663;group10572
679;9;41;19.66666667;0.018237094;15.08541393;1.539862278;group10573
680;19;39;5.461988304;0.013175096;11.15845322;-2.054470526;group10574
681;2;22;22;0.037996546;22;nan;group10575-6
682;28;74;22.7037037;0.039116921;19.016015;0.742868965;group10575
683;3;0;0;0;nan;nan;group10576
684;2;153;153;0.472222222;153;nan;group10577
685;5;0;0;0;nan;nan;group10578
686;2;9;9;0.009118541;9;nan;group10579
687;196;119;13.87153323;0.031416951;20.33222815;-0.992080868;group1058
688;3;0;0;0;nan;nan;group10580-2
689;52;619;188.586727;0.221237692;136.9828703;1.368247454;group10580
690;14;3;0.428571429;0.001006036;0.943356548;-1.670526133;group10581
691;28;8;3.597883598;0.030751142;2.055785406;2.316191925;group10582
692;5;6;2.4;0.005673759;2.88;-1.145536104;group10583
693;6;1;0.333333333;0.000411523;0.437956204;-0.933020529;group10584
694;14;138;19.71428571;0.036918138;43.39440119;-2.446250842;group10585
695;66;50;18.08438228;0.085028758;10.50580068;2.402955001;group10586
696;8;116;49.71428571;0.276190476;44.73829201;0.606276175;group10587
697;2;116;116;0.644444444;116;nan;group10588
698;13;147;23.24358974;0.101832818;47.3702933;-2.331262191;group10589
699;196;32;5.030821559;0.034557761;5.467489922;-0.228101615;group1059
700;7;1;0.571428571;0.000705467;0.408163265;1.341640786;group10590
701;9;411;174.1666667;0.288466593;151.2220762;0.791050354;group10591
702;2;1;1;0.002364066;1;nan;group10592
703;10;927;561.5555556;0.520084803;327.6813017;3.580801152;group10593
704;8;109;54.92857143;0.320866402;42.03856749;1.670305526;group10594
705;9;21;8.555555556;0.052812071;7.726675427;0.529007848;group10595
706;25;568;142.9566667;0.439189974;150.4253949;-0.199465736;group10596
707;7;0;0;0;nan;nan;group10597
708;15;6;1.828571429;0.009995137;1.845266797;-0.031674085;group10598
709;6;0;0;0;nan;nan;group10599
710;114;65;5.512187549;0.005490699;12.2433102;-1.751844029;group106
711;196;66;11.62501308;0.032024829;11.27669796;0.093773849;group1060
712;11;4;1.418181818;0.011255411;1.365668609;0.140798038;group10600
713;15;23;3.066666667;0.00427708;7.073522722;-2.344570913;group10601
714;9;1;0.222222222;0.000354421;0.367936925;-1.088227343;group10602
715;18;22;8.54248366;0.072840171;6.396180856;1.318892483;group10603
716;61;29;10.51038251;0.028716892;6.196752782;2.245257279;group10604
717;61;59;19.9852459;0.028347867;12.60718669;1.986902007;group10605
718;61;57;18.84480874;0.019378635;12.17982443;1.854457089;group10606
719;16;12;4.05;0.002787113;3.616386941;0.458025847;group10607
720;64;144;32.86309524;0.065802384;30.45513999;0.275613692;group10608
721;60;90;27.54237288;0.056826459;19.30003596;1.479591356;group10609
722;196;47;13.09215071;0.04959148;8.030375823;1.86801393;group1061
723;14;142;41.82417582;0.328795778;44.65220992;-0.284019502;group10610
724;7;0;0;0;nan;nan;group10611-2
725;50;399;137.2489796;0.291868709;89.07830069;1.967495121;group10611
726;18;32;9.640522876;0.009128763;9.303535791;0.146049097;group10612
727;18;34;11.60130719;0.01235496;9.885006778;0.70247048;group10613
728;18;28;8.666666667;0.00505935;8.140593817;0.258449172;group10614
